S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate
44652,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44653,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44654,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44655,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44656,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44657,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44658,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44659,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44660,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44661,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44662,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,90,4,Temperate
44663,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44664,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44665,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44666,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44667,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44668,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44669,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44670,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.25,80,25,Temperate
44671,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44672,Uttar Pradesh,SULTANPUR,Summer     ,high,6.0,60,4,Temperate
44673,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44674,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.25,90,15,Temperate
44675,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44676,Uttar Pradesh,SULTANPUR,Whole Year ,low,7.5,90,15,Temperate
44677,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44678,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44679,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44680,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44681,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44682,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44683,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44684,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44685,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44686,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44687,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44688,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44689,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44690,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44691,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44692,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44693,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44694,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44695,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44696,Uttar Pradesh,SULTANPUR,Summer     ,high,6.0,60,4,Temperate
44697,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44698,Uttar Pradesh,SULTANPUR,Whole Year ,medium,6.0,80,25,Temperate
44699,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.25,90,15,Temperate
44700,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.6,90,15,Temperate
44701,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44702,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44703,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.0,90,15,Temperate
44704,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44705,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44706,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44707,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44708,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44709,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44710,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44711,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44712,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44713,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44714,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44715,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44716,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44717,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44718,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44719,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.3,80,25,Temperate
44720,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44721,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44722,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44723,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44724,Uttar Pradesh,SULTANPUR,Summer     ,high,6.0,60,4,Temperate
44725,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44726,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44727,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44728,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44729,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44730,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44731,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44732,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44733,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44734,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44735,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44736,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44737,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44738,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44739,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44740,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44741,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44742,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44743,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44744,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44745,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44746,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44747,Uttar Pradesh,SULTANPUR,Summer     ,high,6.0,60,4,Temperate
44748,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44749,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44750,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44751,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44752,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44753,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44754,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44755,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44756,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44757,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44758,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44759,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44760,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44761,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44762,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44763,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44764,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44765,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.25,90,15,Temperate
44766,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44767,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44768,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44769,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44770,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44771,Uttar Pradesh,SULTANPUR,Summer     ,low,6.25,90,15,Temperate
44772,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44773,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44774,Uttar Pradesh,SULTANPUR,Whole Year ,low,7.5,90,15,Temperate
44775,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44776,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44777,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44778,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44779,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44780,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44781,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44782,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44783,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44784,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44785,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44786,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44787,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44788,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44789,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44790,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.25,90,15,Temperate
44791,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44792,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44793,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44794,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44795,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.25,80,25,Temperate
44796,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44797,Uttar Pradesh,SULTANPUR,Summer     ,low,6.25,90,15,Temperate
44798,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44799,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44800,Uttar Pradesh,SULTANPUR,Whole Year ,low,7.5,90,15,Temperate
44801,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44802,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44803,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44804,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44805,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44806,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44807,Uttar Pradesh,SULTANPUR,Kharif     ,low,7.5,90,15,Temperate
44808,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44809,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44810,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44811,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44812,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44813,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44814,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44815,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.5,90,15,Temperate
44816,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44817,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44818,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.0,80,25,Temperate
44819,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44820,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.0,90,15,Temperate
44821,Uttar Pradesh,SULTANPUR,Whole Year ,medium,6.45,80,25,Temperate
44822,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44823,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.25,90,15,Temperate
44824,Uttar Pradesh,SULTANPUR,Whole Year ,medium,6.5,80,25,Temperate
44825,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44826,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44827,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44828,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44829,Uttar Pradesh,SULTANPUR,Kharif     ,low,7.5,90,15,Temperate
44830,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44831,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44832,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44833,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44834,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44835,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44836,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.5,90,15,Temperate
44837,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44838,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44839,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.0,80,25,Temperate
44840,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44841,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.0,90,15,Temperate
44842,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.0,90,15,Temperate
44843,Uttar Pradesh,SULTANPUR,Whole Year ,medium,6.45,80,25,Temperate
44844,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44845,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.25,90,15,Temperate
44846,Uttar Pradesh,SULTANPUR,Whole Year ,medium,6.5,80,25,Temperate
44847,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44848,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44849,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44850,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44851,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44852,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44853,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44854,Uttar Pradesh,SULTANPUR,Kharif     ,low,7.5,90,15,Temperate
44855,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44856,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44857,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44858,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.5,80,25,Temperate
44859,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44860,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.45,80,25,Temperate
44861,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44862,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44863,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44864,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44865,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.25,90,15,Temperate
44866,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.2,90,15,Temperate
44867,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.5,90,15,Temperate
44868,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44869,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44870,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.25,80,25,Temperate
44871,Uttar Pradesh,SULTANPUR,Summer     ,low,6.25,90,15,Temperate
44872,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.0,80,25,Temperate
44873,Uttar Pradesh,SULTANPUR,Whole Year ,high,6.0,60,40,Temperate
44874,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.0,90,15,Temperate
44875,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.0,90,15,Temperate
44876,Uttar Pradesh,SULTANPUR,Whole Year ,low,6.5,90,15,Temperate
44877,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44878,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44879,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44880,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44881,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44882,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44883,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44884,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44885,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44886,Uttar Pradesh,SULTANPUR,Kharif     ,low,7.5,90,15,Temperate
44887,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44888,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44889,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44890,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.5,80,25,Temperate
44891,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44892,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44893,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44894,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44895,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44896,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44897,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44898,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.25,90,15,Temperate
44899,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.2,90,15,Temperate
44900,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.5,90,15,Temperate
44901,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44902,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44903,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.25,80,25,Temperate
44904,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44905,Uttar Pradesh,SULTANPUR,Summer     ,low,6.25,90,15,Temperate
44906,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.0,80,25,Temperate
44907,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44908,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44909,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44910,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44911,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44912,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44913,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44914,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44915,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44916,Uttar Pradesh,SULTANPUR,Kharif     ,low,7.5,90,15,Temperate
44917,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44918,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44919,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44920,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.5,80,25,Temperate
44921,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44922,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44923,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44924,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.45,80,25,Temperate
44925,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44926,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44927,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44928,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44929,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.25,90,15,Temperate
44930,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44931,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.5,90,15,Temperate
44932,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44933,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44934,Uttar Pradesh,SULTANPUR,Summer     ,high,6.0,60,40,Temperate
44935,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.25,80,25,Temperate
44936,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44937,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.0,80,25,Temperate
44938,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44939,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44940,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44941,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44942,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.0,80,25,Temperate
44943,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44944,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.8,90,15,Temperate
44945,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.25,80,25,Temperate
44946,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.3,80,25,Temperate
44947,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,4,Temperate
44948,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.5,90,15,Temperate
44949,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44950,Uttar Pradesh,SULTANPUR,Kharif     ,high,6.0,60,40,Temperate
44951,Uttar Pradesh,SULTANPUR,Kharif     ,medium,6.5,80,25,Temperate
44952,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44953,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44954,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44955,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.45,80,25,Temperate
44956,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44957,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44958,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.25,80,25,Temperate
44959,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.2,60,40,Temperate
44960,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.25,90,15,Temperate
44961,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.6,90,15,Temperate
44962,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.5,90,15,Temperate
44963,Uttar Pradesh,SULTANPUR,Rabi       ,high,6.4,60,40,Temperate
44964,Uttar Pradesh,SULTANPUR,Rabi       ,low,6.0,90,15,Temperate
44965,Uttar Pradesh,SULTANPUR,Rabi       ,medium,6.0,80,25,Temperate
44966,Uttar Pradesh,SULTANPUR,Summer     ,high,6.0,60,40,Temperate
44967,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.25,80,25,Temperate
44968,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.3,80,25,Temperate
44969,Uttar Pradesh,SULTANPUR,Summer     ,low,6.25,90,15,Temperate
44970,Uttar Pradesh,SULTANPUR,Summer     ,medium,6.0,80,25,Temperate
44971,Uttar Pradesh,SULTANPUR,Summer     ,low,6.0,90,15,Temperate
44972,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.4,90,15,Temperate
44973,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
44974,Uttar Pradesh,SULTANPUR,Kharif     ,low,6.0,90,15,Temperate
